date,article,quantity_sold,average_unit_price_eur,transaction_lines
2021-03-28,GRAND FAR BRETON,2.0,7.0,2
2021-03-29,GRAND FAR BRETON,2.0,7.0,2
2021-03-30,GRAND FAR BRETON,3.0,7.0,3
2021-04-01,GRAND FAR BRETON,1.0,7.0,1
2021-04-02,GRAND FAR BRETON,3.0,7.0,3
2021-04-03,GRAND FAR BRETON,3.0,7.0,3
2021-04-04,GRAND FAR BRETON,6.0,7.0,6
2021-04-05,GRAND FAR BRETON,1.0,7.0,1
2021-04-09,GRAND FAR BRETON,1.0,7.0,1
2021-04-10,GRAND FAR BRETON,3.0,7.0,3
2021-04-11,GRAND FAR BRETON,1.0,7.0,1
2021-04-12,GRAND FAR BRETON,1.0,7.0,1
2021-04-13,GRAND FAR BRETON,2.0,7.0,2
2021-04-15,GRAND FAR BRETON,1.0,7.0,1
2021-04-17,GRAND FAR BRETON,2.0,7.0,2
2021-04-18,GRAND FAR BRETON,2.0,7.0,2
2021-04-19,GRAND FAR BRETON,1.0,7.0,1
2021-04-20,GRAND FAR BRETON,2.0,7.0,2
2021-04-21,GRAND FAR BRETON,1.0,7.0,1
2021-04-22,GRAND FAR BRETON,3.0,7.0,3
2021-04-23,GRAND FAR BRETON,1.0,7.0,1
2021-04-24,GRAND FAR BRETON,1.0,7.0,1
2021-04-25,GRAND FAR BRETON,2.0,7.0,2
2021-04-27,GRAND FAR BRETON,1.0,7.0,1
2021-04-28,GRAND FAR BRETON,4.0,7.0,4
2021-05-01,GRAND FAR BRETON,1.0,7.0,1
2021-05-02,GRAND FAR BRETON,2.0,7.0,2
2021-05-03,GRAND FAR BRETON,1.0,7.0,1
2021-05-04,GRAND FAR BRETON,1.0,7.0,1
2021-05-05,GRAND FAR BRETON,2.0,7.0,2
2021-05-06,GRAND FAR BRETON,2.0,7.0,2
2021-05-07,GRAND FAR BRETON,1.0,7.0,1
2021-05-08,GRAND FAR BRETON,5.0,7.0,4
2021-05-09,GRAND FAR BRETON,3.0,7.0,3
2021-05-10,GRAND FAR BRETON,3.0,7.0,3
2021-05-11,GRAND FAR BRETON,1.0,7.0,1
2021-05-12,GRAND FAR BRETON,2.0,7.0,2
2021-05-13,GRAND FAR BRETON,5.0,7.0,5
2021-05-14,GRAND FAR BRETON,5.0,7.0,5
2021-05-15,GRAND FAR BRETON,8.0,7.0,7
2021-05-16,GRAND FAR BRETON,8.0,7.0,7
2021-05-21,GRAND FAR BRETON,6.0,7.0,4
2021-05-22,GRAND FAR BRETON,5.0,7.0,5
2021-05-23,GRAND FAR BRETON,7.0,7.0,6
2021-05-24,GRAND FAR BRETON,7.0,7.0,7
2021-05-25,GRAND FAR BRETON,4.0,7.0,2
2021-05-26,GRAND FAR BRETON,1.0,7.0,1
2021-05-27,GRAND FAR BRETON,2.0,7.0,2
2021-05-29,GRAND FAR BRETON,2.0,7.0,2
2021-05-30,GRAND FAR BRETON,1.0,7.0,1
2021-06-01,GRAND FAR BRETON,1.0,7.0,1
2021-06-02,GRAND FAR BRETON,2.0,7.0,2
2021-06-03,GRAND FAR BRETON,1.0,7.0,1
2021-06-04,GRAND FAR BRETON,2.0,7.0,2
2021-06-05,GRAND FAR BRETON,3.0,7.0,3
2021-06-06,GRAND FAR BRETON,2.0,7.0,2
2021-06-08,GRAND FAR BRETON,1.0,7.0,1
2021-06-10,GRAND FAR BRETON,1.0,7.0,1
2021-06-11,GRAND FAR BRETON,1.0,7.0,1
2021-06-12,GRAND FAR BRETON,1.0,7.0,1
2021-06-13,GRAND FAR BRETON,4.0,7.0,4
2021-06-15,GRAND FAR BRETON,3.0,7.0,3
2021-06-16,GRAND FAR BRETON,3.0,7.0,3
2021-06-17,GRAND FAR BRETON,2.0,7.0,2
2021-06-18,GRAND FAR BRETON,3.0,7.0,3
2021-06-19,GRAND FAR BRETON,3.0,7.0,2
2021-06-20,GRAND FAR BRETON,5.0,7.0,3
2021-06-21,GRAND FAR BRETON,2.0,7.0,2
2021-06-22,GRAND FAR BRETON,1.0,7.0,1
2021-06-24,GRAND FAR BRETON,3.0,7.0,3
2021-06-26,GRAND FAR BRETON,1.0,7.0,1
2021-06-27,GRAND FAR BRETON,5.0,7.0,5
2021-06-28,GRAND FAR BRETON,2.0,7.0,2
2021-06-29,GRAND FAR BRETON,2.0,7.0,2
2021-06-30,GRAND FAR BRETON,2.0,7.0,2
2021-07-01,GRAND FAR BRETON,4.0,7.0,4
2021-07-02,GRAND FAR BRETON,3.0,7.0,3
2021-07-03,GRAND FAR BRETON,6.0,7.0,6
2021-07-04,GRAND FAR BRETON,3.0,7.0,3
2021-07-05,GRAND FAR BRETON,3.0,7.0,3
2021-07-06,GRAND FAR BRETON,2.0,7.0,2
2021-07-07,GRAND FAR BRETON,5.0,7.0,5
2021-07-09,GRAND FAR BRETON,3.0,7.0,3
2021-07-10,GRAND FAR BRETON,4.0,7.0,4
2021-07-11,GRAND FAR BRETON,6.0,7.0,6
2021-07-12,GRAND FAR BRETON,4.0,7.0,3
2021-07-14,GRAND FAR BRETON,11.0,7.0,11
2021-07-15,GRAND FAR BRETON,4.0,7.0,4
2021-07-16,GRAND FAR BRETON,5.0,7.0,5
2021-07-17,GRAND FAR BRETON,8.0,7.0,8
2021-07-18,GRAND FAR BRETON,7.0,7.0,7
2021-07-19,GRAND FAR BRETON,3.0,7.0,3
2021-07-20,GRAND FAR BRETON,4.0,7.0,4
2021-07-21,GRAND FAR BRETON,6.0,7.0,5
2021-07-22,GRAND FAR BRETON,5.0,7.0,3
2021-07-23,GRAND FAR BRETON,7.0,7.0,6
2021-07-24,GRAND FAR BRETON,7.0,7.0,7
2021-07-25,GRAND FAR BRETON,13.0,7.0,11
2021-07-26,GRAND FAR BRETON,1.0,7.0,1
2021-07-27,GRAND FAR BRETON,8.0,7.0,8
2021-07-28,GRAND FAR BRETON,7.0,7.0,5
2021-07-29,GRAND FAR BRETON,3.0,7.0,3
2021-07-30,GRAND FAR BRETON,12.0,7.0,11
2021-07-31,GRAND FAR BRETON,12.0,7.0,12
2021-08-01,GRAND FAR BRETON,6.0,7.0,6
2021-08-02,GRAND FAR BRETON,6.0,7.0,5
2021-08-03,GRAND FAR BRETON,5.0,7.0,5
2021-08-04,GRAND FAR BRETON,8.0,7.0,8
2021-08-05,GRAND FAR BRETON,8.0,7.0,8
2021-08-06,GRAND FAR BRETON,7.0,7.0,6
2021-08-07,GRAND FAR BRETON,8.0,7.0,8
2021-08-08,GRAND FAR BRETON,15.0,7.0,14
2021-08-09,GRAND FAR BRETON,7.0,7.0,5
2021-08-10,GRAND FAR BRETON,9.0,7.0,9
2021-08-11,GRAND FAR BRETON,18.0,7.0,9
2021-08-12,GRAND FAR BRETON,8.0,7.0,8
2021-08-13,GRAND FAR BRETON,8.0,7.0,8
2021-08-14,GRAND FAR BRETON,10.0,7.0,10
2021-08-15,GRAND FAR BRETON,18.0,7.0,17
2021-08-16,GRAND FAR BRETON,8.0,7.0,5
2021-08-17,GRAND FAR BRETON,8.0,7.0,7
2021-08-18,GRAND FAR BRETON,6.0,7.0,5
2021-08-19,GRAND FAR BRETON,7.0,7.0,5
2021-08-20,GRAND FAR BRETON,9.0,7.0,9
2021-08-21,GRAND FAR BRETON,9.0,7.0,8
2021-08-22,GRAND FAR BRETON,7.0,7.0,7
2021-08-23,GRAND FAR BRETON,3.0,7.0,3
2021-08-24,GRAND FAR BRETON,8.0,7.0,6
2021-08-25,GRAND FAR BRETON,8.0,7.0,7
2021-08-26,GRAND FAR BRETON,7.0,7.0,7
2021-08-27,GRAND FAR BRETON,3.0,7.0,3
2021-08-28,GRAND FAR BRETON,7.0,7.0,7
2021-08-29,GRAND FAR BRETON,7.0,7.0,6
2021-08-30,GRAND FAR BRETON,3.0,7.0,3
2021-08-31,GRAND FAR BRETON,3.0,7.0,3
2021-09-01,GRAND FAR BRETON,2.0,7.0,2
2021-09-02,GRAND FAR BRETON,1.0,7.0,1
2021-09-03,GRAND FAR BRETON,2.0,7.0,2
2021-09-04,GRAND FAR BRETON,7.0,7.0,6
2021-09-05,GRAND FAR BRETON,9.0,7.0,9
2021-09-06,GRAND FAR BRETON,1.0,7.0,1
2021-09-08,GRAND FAR BRETON,2.0,7.0,2
2021-09-09,GRAND FAR BRETON,2.0,7.0,2
2021-09-10,GRAND FAR BRETON,3.0,7.0,3
2021-09-11,GRAND FAR BRETON,3.0,7.0,3
2021-09-12,GRAND FAR BRETON,1.0,7.0,1
2021-09-13,GRAND FAR BRETON,1.0,7.0,1
2021-09-14,GRAND FAR BRETON,1.0,7.0,1
2021-09-15,GRAND FAR BRETON,2.0,7.0,2
2021-09-16,GRAND FAR BRETON,2.0,7.0,2
2021-09-17,GRAND FAR BRETON,4.0,7.0,4
2021-09-18,GRAND FAR BRETON,5.0,7.0,4
2021-09-19,GRAND FAR BRETON,5.0,7.0,4
2021-09-20,GRAND FAR BRETON,2.0,7.0,2
2021-09-21,GRAND FAR BRETON,1.0,7.0,1
2021-09-23,GRAND FAR BRETON,2.0,7.0,2
2021-09-24,GRAND FAR BRETON,4.0,7.0,4
2021-09-25,GRAND FAR BRETON,3.0,7.0,3
2021-09-26,GRAND FAR BRETON,7.0,7.0,7
2021-09-27,GRAND FAR BRETON,1.0,7.0,1
2021-09-29,GRAND FAR BRETON,2.0,7.0,2
2021-10-01,GRAND FAR BRETON,2.0,7.0,2
2021-10-02,GRAND FAR BRETON,3.0,7.0,3
2021-10-03,GRAND FAR BRETON,2.0,7.0,2
2021-10-04,GRAND FAR BRETON,2.0,7.0,2
2021-10-05,GRAND FAR BRETON,1.0,7.0,1
2021-10-06,GRAND FAR BRETON,2.0,7.0,1
2021-10-07,GRAND FAR BRETON,2.0,7.0,1
2021-10-08,GRAND FAR BRETON,3.0,7.0,3
2021-10-09,GRAND FAR BRETON,2.0,7.0,2
2021-10-10,GRAND FAR BRETON,3.0,7.0,3
2021-10-14,GRAND FAR BRETON,2.0,7.0,1
2021-10-15,GRAND FAR BRETON,1.0,7.0,1
2021-10-16,GRAND FAR BRETON,1.0,7.0,1
2021-10-17,GRAND FAR BRETON,4.0,7.0,3
2021-10-21,GRAND FAR BRETON,2.0,7.0,2
2021-10-23,GRAND FAR BRETON,1.0,7.0,1
2021-10-24,GRAND FAR BRETON,3.0,7.0,3
2021-10-25,GRAND FAR BRETON,1.0,7.0,1
2021-10-27,GRAND FAR BRETON,2.0,7.0,2
2021-10-28,GRAND FAR BRETON,2.0,7.0,1
2021-10-29,GRAND FAR BRETON,4.0,7.0,2
2021-10-30,GRAND FAR BRETON,6.0,7.0,5
2021-10-31,GRAND FAR BRETON,3.0,7.0,3
2021-11-01,GRAND FAR BRETON,6.0,7.0,5
2021-11-02,GRAND FAR BRETON,3.0,7.0,3
2021-11-03,GRAND FAR BRETON,3.0,7.0,3
2021-11-08,GRAND FAR BRETON,1.0,7.0,1
2021-11-10,GRAND FAR BRETON,1.0,7.0,1
2021-11-11,GRAND FAR BRETON,3.0,7.0,3
2021-11-19,GRAND FAR BRETON,1.0,7.0,1
2021-11-21,GRAND FAR BRETON,1.0,7.0,1
2021-11-30,GRAND FAR BRETON,1.0,7.0,1
2021-12-11,GRAND FAR BRETON,1.0,7.0,1
2021-12-18,GRAND FAR BRETON,2.0,7.0,2
2021-12-20,GRAND FAR BRETON,1.0,7.0,1
2021-12-24,GRAND FAR BRETON,1.0,7.0,1
2021-12-26,GRAND FAR BRETON,1.0,7.0,1
2021-12-30,GRAND FAR BRETON,2.0,7.0,2
2021-12-31,GRAND FAR BRETON,1.0,7.0,1
2022-01-02,GRAND FAR BRETON,2.0,7.0,2
2022-01-03,GRAND FAR BRETON,2.0,7.0,2
2022-01-15,GRAND FAR BRETON,1.0,7.0,1
2022-02-04,GRAND FAR BRETON,1.0,7.0,1
2022-02-05,GRAND FAR BRETON,2.0,7.0,2
2022-02-06,GRAND FAR BRETON,2.0,7.0,2
2022-02-12,GRAND FAR BRETON,1.0,7.5,1
2022-02-13,GRAND FAR BRETON,1.0,7.5,1
2022-02-18,GRAND FAR BRETON,1.0,7.5,1
2022-02-19,GRAND FAR BRETON,2.0,7.5,2
2022-02-20,GRAND FAR BRETON,1.0,7.5,1
2022-02-21,GRAND FAR BRETON,2.0,7.5,2
2022-02-25,GRAND FAR BRETON,1.0,7.5,1
2022-02-26,GRAND FAR BRETON,3.0,7.5,3
2022-02-27,GRAND FAR BRETON,5.0,7.5,5
2022-02-28,GRAND FAR BRETON,2.0,7.5,2
2022-03-01,GRAND FAR BRETON,1.0,7.5,1
2022-03-04,GRAND FAR BRETON,1.0,7.5,1
2022-03-05,GRAND FAR BRETON,4.0,7.5,4
2022-03-06,GRAND FAR BRETON,4.0,7.5,3
2022-03-07,GRAND FAR BRETON,1.0,7.5,1
2022-03-12,GRAND FAR BRETON,1.0,7.5,1
2022-03-13,GRAND FAR BRETON,3.0,7.5,3
2022-03-15,GRAND FAR BRETON,1.0,7.5,1
2022-03-19,GRAND FAR BRETON,3.0,7.5,3
2022-03-20,GRAND FAR BRETON,2.0,7.5,2
2022-03-22,GRAND FAR BRETON,1.0,7.5,1
2022-03-23,GRAND FAR BRETON,1.0,7.5,1
2022-03-26,GRAND FAR BRETON,1.0,7.5,1
2022-03-29,GRAND FAR BRETON,1.0,7.5,1
2022-04-02,GRAND FAR BRETON,1.0,7.5,1
2022-04-05,GRAND FAR BRETON,1.0,7.5,1
2022-04-06,GRAND FAR BRETON,1.0,7.5,1
2022-04-09,GRAND FAR BRETON,2.0,7.5,2
2022-04-10,GRAND FAR BRETON,1.0,7.5,1
2022-04-11,GRAND FAR BRETON,1.0,7.5,1
2022-04-13,GRAND FAR BRETON,2.0,7.5,2
2022-04-16,GRAND FAR BRETON,5.0,7.5,4
2022-04-18,GRAND FAR BRETON,4.0,7.5,4
2022-04-19,GRAND FAR BRETON,1.0,7.5,1
2022-04-20,GRAND FAR BRETON,3.0,7.5,3
2022-04-23,GRAND FAR BRETON,1.0,7.5,1
2022-04-24,GRAND FAR BRETON,3.0,7.5,3
2022-04-25,GRAND FAR BRETON,1.0,7.5,1
2022-04-26,GRAND FAR BRETON,1.0,7.5,1
2022-04-27,GRAND FAR BRETON,1.0,7.5,1
2022-05-02,GRAND FAR BRETON,3.0,7.5,3
2022-05-05,GRAND FAR BRETON,1.0,7.5,1
2022-05-06,GRAND FAR BRETON,3.0,7.5,3
2022-05-07,GRAND FAR BRETON,2.0,7.5,2
2022-05-08,GRAND FAR BRETON,1.0,7.5,1
2022-05-13,GRAND FAR BRETON,3.0,7.5,3
2022-05-14,GRAND FAR BRETON,2.0,7.5,2
2022-05-15,GRAND FAR BRETON,6.0,7.5,6
2022-05-16,GRAND FAR BRETON,1.0,7.5,1
2022-05-17,GRAND FAR BRETON,1.0,7.5,1
2022-05-18,GRAND FAR BRETON,1.0,7.5,1
2022-05-21,GRAND FAR BRETON,2.0,7.5,2
2022-05-22,GRAND FAR BRETON,4.0,7.5,4
2022-05-23,GRAND FAR BRETON,2.0,7.5,1
2022-05-25,GRAND FAR BRETON,3.0,7.5,3
2022-05-26,GRAND FAR BRETON,6.0,7.5,6
2022-05-27,GRAND FAR BRETON,8.0,7.5,6
2022-05-28,GRAND FAR BRETON,4.0,7.5,2
2022-05-29,GRAND FAR BRETON,5.0,7.5,4
2022-05-30,GRAND FAR BRETON,5.0,7.5,4
2022-06-02,GRAND FAR BRETON,1.0,7.5,1
2022-06-03,GRAND FAR BRETON,1.0,7.5,1
2022-06-04,GRAND FAR BRETON,4.0,7.5,3
2022-06-05,GRAND FAR BRETON,4.0,7.5,4
2022-06-06,GRAND FAR BRETON,7.0,7.5,6
2022-06-09,GRAND FAR BRETON,1.0,7.5,1
2022-06-10,GRAND FAR BRETON,2.0,7.5,2
2022-06-11,GRAND FAR BRETON,7.0,7.5,5
2022-06-12,GRAND FAR BRETON,4.0,7.5,4
2022-06-15,GRAND FAR BRETON,3.0,7.5,2
2022-06-18,GRAND FAR BRETON,4.0,7.5,4
2022-06-19,GRAND FAR BRETON,8.0,7.5,7
2022-06-23,GRAND FAR BRETON,1.0,7.5,1
2022-06-24,GRAND FAR BRETON,2.0,7.5,2
2022-06-25,GRAND FAR BRETON,2.0,7.5,2
2022-06-26,GRAND FAR BRETON,4.0,7.5,3
2022-06-28,GRAND FAR BRETON,1.0,7.5,1
2022-07-01,GRAND FAR BRETON,1.0,7.5,1
2022-07-02,GRAND FAR BRETON,1.0,7.5,1
2022-07-03,GRAND FAR BRETON,5.0,7.5,4
2022-07-05,GRAND FAR BRETON,1.0,7.5,1
2022-07-06,GRAND FAR BRETON,1.0,7.5,1
2022-07-07,GRAND FAR BRETON,7.0,7.5,6
2022-07-08,GRAND FAR BRETON,5.0,7.5,5
2022-07-09,GRAND FAR BRETON,3.0,7.5,3
2022-07-10,GRAND FAR BRETON,7.0,7.5,7
2022-07-11,GRAND FAR BRETON,3.0,7.5,3
2022-07-12,GRAND FAR BRETON,5.0,7.5,5
2022-07-13,GRAND FAR BRETON,8.0,7.5,5
2022-07-14,GRAND FAR BRETON,14.0,7.5,14
2022-07-15,GRAND FAR BRETON,6.0,7.5,6
2022-07-16,GRAND FAR BRETON,7.0,7.5,7
2022-07-17,GRAND FAR BRETON,11.0,7.5,10
2022-07-18,GRAND FAR BRETON,2.0,7.5,2
2022-07-19,GRAND FAR BRETON,7.0,7.5,7
2022-07-20,GRAND FAR BRETON,6.0,7.5,5
2022-07-21,GRAND FAR BRETON,4.0,7.5,4
2022-07-22,GRAND FAR BRETON,4.0,7.5,4
2022-07-23,GRAND FAR BRETON,13.0,7.5,10
2022-07-24,GRAND FAR BRETON,17.0,7.5,12
2022-07-25,GRAND FAR BRETON,3.0,7.5,3
2022-07-26,GRAND FAR BRETON,3.0,7.5,2
2022-07-27,GRAND FAR BRETON,2.0,7.5,2
2022-07-28,GRAND FAR BRETON,12.0,7.5,10
2022-07-29,GRAND FAR BRETON,7.0,7.5,5
2022-07-30,GRAND FAR BRETON,7.0,7.5,6
2022-07-31,GRAND FAR BRETON,11.0,7.5,9
2022-08-01,GRAND FAR BRETON,1.0,7.5,1
2022-08-02,GRAND FAR BRETON,6.0,7.5,5
2022-08-03,GRAND FAR BRETON,2.0,7.5,2
2022-08-04,GRAND FAR BRETON,5.0,7.5,5
2022-08-05,GRAND FAR BRETON,5.0,7.5,5
2022-08-06,GRAND FAR BRETON,8.0,7.5,7
2022-08-07,GRAND FAR BRETON,9.0,7.5,9
2022-08-08,GRAND FAR BRETON,7.0,7.5,5
2022-08-09,GRAND FAR BRETON,9.0,7.5,8
2022-08-10,GRAND FAR BRETON,8.0,7.5,7
2022-08-11,GRAND FAR BRETON,11.0,7.5,10
2022-08-12,GRAND FAR BRETON,11.0,7.5,10
2022-08-13,GRAND FAR BRETON,4.0,7.5,3
2022-08-14,GRAND FAR BRETON,10.0,7.5,9
2022-08-15,GRAND FAR BRETON,11.0,7.5,10
2022-08-16,GRAND FAR BRETON,3.0,7.5,2
2022-08-17,GRAND FAR BRETON,4.0,7.5,3
2022-08-18,GRAND FAR BRETON,6.0,7.5,5
2022-08-19,GRAND FAR BRETON,6.0,7.5,6
2022-08-20,GRAND FAR BRETON,9.0,7.5,8
2022-08-21,GRAND FAR BRETON,10.0,7.5,9
2022-08-22,GRAND FAR BRETON,4.0,7.5,4
2022-08-23,GRAND FAR BRETON,5.0,7.5,4
2022-08-24,GRAND FAR BRETON,6.0,7.5,5
2022-08-25,GRAND FAR BRETON,7.0,7.5,7
2022-08-26,GRAND FAR BRETON,2.0,7.5,2
2022-08-27,GRAND FAR BRETON,8.0,7.5,6
2022-08-28,GRAND FAR BRETON,8.0,7.5,7
2022-08-31,GRAND FAR BRETON,2.0,7.5,2
2022-09-02,GRAND FAR BRETON,3.0,7.5,3
2022-09-03,GRAND FAR BRETON,6.0,7.5,6
2022-09-04,GRAND FAR BRETON,5.0,7.5,5
2022-09-08,GRAND FAR BRETON,3.0,7.5,3
2022-09-09,GRAND FAR BRETON,6.0,7.5,6
2022-09-10,GRAND FAR BRETON,6.0,7.5,6
2022-09-11,GRAND FAR BRETON,4.0,7.5,4
2022-09-14,GRAND FAR BRETON,1.0,7.5,1
2022-09-15,GRAND FAR BRETON,2.0,7.5,2
2022-09-16,GRAND FAR BRETON,2.0,7.5,2
2022-09-17,GRAND FAR BRETON,5.0,7.5,5
2022-09-18,GRAND FAR BRETON,7.0,7.5,6
2022-09-21,GRAND FAR BRETON,1.0,7.5,1
2022-09-22,GRAND FAR BRETON,1.0,7.5,1
2022-09-24,GRAND FAR BRETON,3.0,7.5,3
2022-09-25,GRAND FAR BRETON,4.0,7.5,4
2022-09-28,GRAND FAR BRETON,3.0,7.5,3
2022-09-29,GRAND FAR BRETON,1.0,7.5,1
2022-09-30,GRAND FAR BRETON,3.0,7.5,3
2021-01-16,GRANDE SUCETTE,1.0,0.6,1
2021-02-07,GRANDE SUCETTE,2.0,0.6,1
2021-02-22,GRANDE SUCETTE,1.0,0.6,1
2021-02-23,GRANDE SUCETTE,2.0,0.6,1
2021-02-27,GRANDE SUCETTE,1.0,0.6,1
2021-02-28,GRANDE SUCETTE,4.0,0.6,1
2021-03-02,GRANDE SUCETTE,2.0,0.6,1
2021-03-05,GRANDE SUCETTE,1.0,0.6,1
2021-03-06,GRANDE SUCETTE,4.0,0.6,1
2021-03-09,GRANDE SUCETTE,3.0,0.6,2
2021-03-13,GRANDE SUCETTE,3.0,0.6,1
2021-03-14,GRANDE SUCETTE,1.0,0.6,1
2021-03-16,GRANDE SUCETTE,1.0,0.6,1
2021-03-18,GRANDE SUCETTE,1.0,0.6,1
2021-03-19,GRANDE SUCETTE,1.0,0.6,1
2021-03-27,GRANDE SUCETTE,1.0,0.6,1
2021-03-28,GRANDE SUCETTE,1.0,0.6,1
2021-04-06,GRANDE SUCETTE,2.0,0.6,1
2021-04-08,GRANDE SUCETTE,1.0,0.6,1
2021-04-11,GRANDE SUCETTE,3.0,0.6,1
2021-04-12,GRANDE SUCETTE,6.0,0.6,2
2021-04-13,GRANDE SUCETTE,2.0,0.6,1
2021-04-14,GRANDE SUCETTE,1.0,0.6,1
2021-04-15,GRANDE SUCETTE,1.0,0.6,1
2021-04-16,GRANDE SUCETTE,1.0,0.6,1
2021-04-17,GRANDE SUCETTE,4.0,0.6,2
2021-04-18,GRANDE SUCETTE,1.0,0.6,1
2021-04-22,GRANDE SUCETTE,1.0,0.6,1
2021-04-24,GRANDE SUCETTE,1.0,0.6,1
2021-04-26,GRANDE SUCETTE,1.0,0.6,1
2021-05-01,GRANDE SUCETTE,1.0,0.6,1
2021-05-03,GRANDE SUCETTE,4.0,0.6,3
2021-05-06,GRANDE SUCETTE,2.0,0.6,1
2021-05-08,GRANDE SUCETTE,2.0,0.6,1
2021-05-09,GRANDE SUCETTE,1.0,0.6,1
2021-05-14,GRANDE SUCETTE,2.0,0.6,1
2021-05-16,GRANDE SUCETTE,2.0,0.6,1
2021-05-21,GRANDE SUCETTE,2.0,0.6,1
2021-05-28,GRANDE SUCETTE,2.0,0.6,1
2021-06-04,GRANDE SUCETTE,4.0,0.6,2
2021-06-06,GRANDE SUCETTE,2.0,0.6,1
2021-06-11,GRANDE SUCETTE,1.0,0.6,1
2021-06-13,GRANDE SUCETTE,4.0,0.6,2
2021-06-14,GRANDE SUCETTE,2.0,0.6,1
2021-06-27,GRANDE SUCETTE,5.0,0.6,2
2021-06-29,GRANDE SUCETTE,3.0,0.6,1
2021-06-30,GRANDE SUCETTE,1.0,0.6,1
2021-07-01,GRANDE SUCETTE,13.0,0.6,3
2021-07-03,GRANDE SUCETTE,2.0,0.6,1
2021-07-06,GRANDE SUCETTE,1.0,0.6,1
2021-07-07,GRANDE SUCETTE,3.0,0.6,2
2021-07-11,GRANDE SUCETTE,4.0,0.6,2
2021-07-15,GRANDE SUCETTE,1.0,0.6,1
2021-07-20,GRANDE SUCETTE,1.0,0.6,1
2021-07-28,GRANDE SUCETTE,1.0,0.6,1
2021-07-29,GRANDE SUCETTE,4.0,0.6,3
2021-07-30,GRANDE SUCETTE,2.0,0.6,1
2021-08-04,GRANDE SUCETTE,1.0,0.6,1
2021-08-05,GRANDE SUCETTE,4.0,0.6,2
2021-08-06,GRANDE SUCETTE,5.0,0.6,2
2021-08-10,GRANDE SUCETTE,2.0,0.6,1
2021-08-11,GRANDE SUCETTE,2.0,0.6,1
2021-08-14,GRANDE SUCETTE,1.0,0.6,1
2021-08-17,GRANDE SUCETTE,2.0,0.6,1
2021-08-18,GRANDE SUCETTE,1.0,0.6,1
2021-08-20,GRANDE SUCETTE,1.0,0.6,1
2021-08-24,GRANDE SUCETTE,1.0,0.6,1
2021-08-25,GRANDE SUCETTE,2.0,0.6,2
2021-08-30,GRANDE SUCETTE,1.0,0.6,1
2021-08-31,GRANDE SUCETTE,3.0,0.6,2
2021-09-06,GRANDE SUCETTE,1.0,0.6,1
2021-09-11,GRANDE SUCETTE,2.0,0.6,1
2021-09-24,GRANDE SUCETTE,1.0,0.6,1
2021-09-25,GRANDE SUCETTE,2.0,0.6,1
2021-09-27,GRANDE SUCETTE,1.0,0.6,1
2021-10-07,GRANDE SUCETTE,1.0,0.6,1
2021-10-09,GRANDE SUCETTE,1.0,0.6,1
2021-10-17,GRANDE SUCETTE,1.0,0.6,1
2021-10-22,GRANDE SUCETTE,2.0,0.6,1
2021-10-25,GRANDE SUCETTE,1.0,0.6,1
2021-11-03,GRANDE SUCETTE,1.0,0.6,1
2021-11-09,GRANDE SUCETTE,2.0,0.6,1
2021-11-10,GRANDE SUCETTE,1.0,0.6,1
2021-11-13,GRANDE SUCETTE,2.0,0.6,2
2021-11-14,GRANDE SUCETTE,1.0,0.6,1
2021-11-19,GRANDE SUCETTE,6.0,0.6,3
2021-11-25,GRANDE SUCETTE,8.0,0.6,1
2021-11-27,GRANDE SUCETTE,10.0,0.6,1
2021-12-12,GRANDE SUCETTE,4.0,0.6,1
2021-12-22,GRANDE SUCETTE,1.0,0.6,1
2021-12-24,GRANDE SUCETTE,4.0,0.6,2
2021-12-25,GRANDE SUCETTE,1.0,0.6,1
2022-02-06,GRANDE SUCETTE,1.0,0.6,1
2022-02-08,GRANDE SUCETTE,1.0,0.6,1
2022-02-17,GRANDE SUCETTE,3.0,0.6,1
2022-02-18,GRANDE SUCETTE,1.0,0.6,1
2022-02-19,GRANDE SUCETTE,1.0,0.6,1
2022-02-20,GRANDE SUCETTE,2.0,0.6,1
2022-02-21,GRANDE SUCETTE,1.0,0.6,1
2022-02-25,GRANDE SUCETTE,1.0,0.6,1
2022-02-26,GRANDE SUCETTE,2.0,0.6,1
2022-03-05,GRANDE SUCETTE,1.0,0.6,1
2022-03-06,GRANDE SUCETTE,1.0,0.6,1
2022-03-09,GRANDE SUCETTE,3.0,0.6,2
2022-03-11,GRANDE SUCETTE,2.0,0.6,1
2022-03-16,GRANDE SUCETTE,1.0,0.6,1
2022-03-19,GRANDE SUCETTE,3.0,0.6,1
2022-03-22,GRANDE SUCETTE,1.0,0.6,1
2022-03-23,GRANDE SUCETTE,1.0,0.6,1
2022-03-25,GRANDE SUCETTE,3.0,0.6,1
2022-03-28,GRANDE SUCETTE,1.0,0.6,1
2022-03-30,GRANDE SUCETTE,1.0,0.6,1
2022-03-31,GRANDE SUCETTE,4.0,0.6,1
2022-04-01,GRANDE SUCETTE,1.0,0.6,1
2022-04-05,GRANDE SUCETTE,1.0,0.6,1
2022-04-10,GRANDE SUCETTE,2.0,0.6,1
2022-04-12,GRANDE SUCETTE,2.0,0.6,1
2022-04-16,GRANDE SUCETTE,2.0,0.6,1
2022-04-21,GRANDE SUCETTE,4.0,0.6,1
2022-04-22,GRANDE SUCETTE,2.0,0.6,1
